"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Australia","AUS","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.00957859523703","8.24547229775226","7.51647019206547","8.61699220012359","8.25994723334962","8.21780561518908","8.86597121815149","9.08024354631229","8.59507271707415","8.50727355091291","8.42334235303534","8.37028246343707","8.73872117639624","7.1390032105503","6.66882809906487","6.69524510532921","6.84431057040494","6.93909668090708","6.79063767863999","6.79485997264367","7.15970778869288","7.47757918565741","8.44266614733211","","","","",
"Austria","AUT","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2632587764402","24.6221106877061","26.2464812478652","26.4560455204525","25.7487397976017","25.733125204484","24.1397966057486","24.9623236107299","24.4939345671131","26.5123960140996","26.4658145235368","25.5609505114321","24.6746189093088","22.56999759355","23.202220467503","24.3105612361576","26.6330680826674","29.0550568426897","29.6362040010762","31.3149119907765","31.3980513617781","31.4592780403524","34.4505992144591","","","","",
"Azerbaijan","AZE","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.722063011932637","0.804646550220814","1.21725036406601","1.98306620041361","1.51596187559558","1.36684084228236","1.73890098862679","1.98985025197191","2.48438197984084","2.14393579391387","2.06564431779908","1.7525232096725","2.35189741781642","2.94478201634719","3.0707832916586","3.36519453131379","2.86158706328987","3.78870173734568","3.08630679458219","3.26914563327753","4.44973391611003","3.55633055607038","2.84552172971103","","","","",
"Burundi","BDI","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.2391935965169","80.93318280624","83.298377162925","82.9424623026054","83.309158300297","83.0955846150621","96.8706724285936","96.9054223342819","95.7998055958234","93.958119880891","93.4506114422416","94.7179722893494","94.5981471938052","95.779748175272","97.2307499655437","97.2585697381878","96.8446004608519","96.8686527755101","96.8344893326492","96.9100918094138","96.855982963671","96.6463198255364","","","","","",
"Belgium","BEL","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27239572530924","1.21477908506227","1.18753608932737","0.954090854115455","0.939572844972891","1.25915265002501","1.18286242440191","1.14613640852772","1.29201811133408","1.39790263014132","1.44758085670164","1.59291385440539","1.69111246121469","1.86107943201504","2.03358922395178","2.46324834911559","2.8586845986052","3.18828695558367","3.64476891988391","4.79645851969303","5.18756007288327","5.46170735535216","7.38454222614672","","","","",
"Benin","BEN","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7032420093223","94.9648455496186","94.8518354852188","94.9888053971272","94.9750403983724","94.7719674509556","84.1459711288856","80.626437463014","79.5684250820213","76.9054227831369","70.2890014764495","66.8536931098049","64.037714645158","61.730202984033","60.6905429037147","59.1907977543909","57.3029124249618","54.4860982065634","54.7576226132044","52.8285883013925","51.5493723622777","51.1920440498255","50.5673841393421","","","","",
"Burkina Faso","BFA","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.3710331358515","92.4789602729207","92.5083982049418","92.7043937163953","92.8220526906763","92.2980970165843","94.3268644180488","93.7683154730193","91.257008429573","87.3308074437821","86.4814847269187","83.6759065429996","79.3413547097647","79.0789719016461","83.5280654024697","86.5436711611852","84.6156802723784","82.439590008723","82.9496236007831","83.7524271393132","83.685211868941","80.0100589387548","","","","","",
"Bangladesh","BGD","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9510103373562","73.4688645180308","72.009369601143","70.8445660977376","69.3706083120068","64.1883122444169","62.5450587725042","60.3922007348001","60.6611623863703","60.9721773733054","59.4263122264448","56.1885148915145","54.6776952959274","52.9792865996338","52.4565238021409","51.0560329083949","49.2991606515753","47.7081592250815","45.8084080257273","43.796466010318","41.0269065528319","39.5537384758395","38.2997229747086","","","","",
"Bulgaria","BGR","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91684785491297","2.25103062963767","2.68298267077294","2.46780521451471","2.38215650723172","3.10694295311603","3.54742366078211","3.81092708331167","5.88959190384208","6.6234631699608","7.97501570409297","7.28293858639017","8.74157507886482","9.16016561968183","9.60140198460302","9.92950790732159","9.97381590334157","8.84778521927396","9.93591624879217","11.66017353708","14.3681095650902","13.2755591691211","15.7507407035973","","","","",
"Bahrain","BHR","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.449767772198006","0.184470470760727","0.190026304742353","1.70458537284365","1.83633004249628","2.16824055270443","3.70660425898663","2.14533820846274","1.96346794338338","1.58860776596666","1.60849937776162","","","","","",
"Bosnia and Herzegovina","BIH","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3000994953488","8.75951340374381","11.5737445353137","14.6094176032582","33.3861402452983","33.2229645304856","32.8526783276777","27.5982411086736","26.7391410346451","28.431085967041","19.352999992617","20.2741319907444","21.2146418150984","20.1405892366004","20.1001918063182","19.7354764855546","18.1246564250721","14.8406055266526","14.2780061153738","17.4348278875559","19.5627091983836","14.1625241678656","15.2743589615979","","","","",
"Belarus","BLR","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.817358068211132","0.898691495048351","1.04787031889587","1.25114274109779","2.0703231074847","2.52781459268149","3.1013087059542","3.39337340411248","3.64044433633194","3.97586316381562","4.98260485460074","5.52647357047903","5.76272898248644","5.59798664211778","5.65551746766069","6.15323943322054","6.48867850718724","6.62227446966376","6.48734877858528","6.77863960526458","7.01637088092261","7.37848466775092","7.24939413080488","","","","",
"Belize","BLZ","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8089342104676","37.4323043565608","33.7269163578933","31.9758699764069","30.830315685249","42.429820593955","49.4895971059432","46.0363198826476","35.4559220818845","23.2479571476828","23.9377467094758","21.0001432116185","35.0686442465553","33.2082425726334","31.9405871482216","31.2426409750142","37.3104278343962","33.0711548073173","33.2532588280848","29.5223340448785","26.9344129004042","26.8002952634995","","","","","",
"Bermuda","BMU","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3582471436157","38.2825631624475","37.0542138659755","37.2476582172998","35.5319528572661","33.5477453517871","32.0013351913379","31.5454626773898","30.1094645170949","30.16752933699","41.6104878922629","48.4619306146903","47.9769471011502","46.6614279499706","44.5789361286229","43.2343643574459","42.2540713067813","41.6027264541805","39.8256338701894","39.257996946275","33.5383341388364","32.6775903791362","27.9853059719218","","","","",
"Brazil","BRA","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.8646775482228","48.9381579154782","48.7011892213837","48.1990921555183","48.351120010407","46.134347076345","44.5328773584286","43.725108140171","43.8615751849275","44.0972827670298","42.7987681959272","41.4778839036625","43.0245618323217","45.3086686424626","45.3899675863294","46.3477210538813","46.9049235289511","47.4176675601042","47.2633035529622","49.1143486334211","47.0080898079932","45.470280030075","43.6265127763827","","","","",
"Barbados","BRB","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8289676783345","18.4077826116565","16.9193041719961","15.0300958360929","15.0384513228881","15.9355140925848","16.6657760721836","16.2908923702278","12.0588867742698","12.699561537799","13.5200193565867","12.2309698217333","11.0164454832299","9.92138968199234","9.9035359419063","9.88079704590175","9.87677487045754","9.69376896705114","8.69074110508457","8.77871557394891","8.81499567559815","9.47726964900658","","","","","",
"Brunei Darussalam","BRN","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67173331351271","0.432139214083537","0.205780619702284","","","","","","","","","","","","","","","","","","","0.0158307065371632","0.0147907958516751","","","","",
"Bhutan","BTN","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2184631253518","97.3383447916064","98.1403636459683","93.1395399824442","93.3949760731342","92.0377098852583","95.7627259288007","95.9637205124573","95.8459433526161","95.71759131105","95.481917483727","95.1642915018414","91.1181606313377","91.9838517318145","93.7661442433522","91.7783816247396","92.0652142171758","92.3582891006767","92.0903734576699","92.8429658048288","91.3844997619076","89.9623125596346","","","","","",
"Botswana","BWA","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.584662684953","48.0827419112542","44.7082905187223","45.9288138390466","48.3202123795113","47.1740340096989","44.6888092551006","43.998994371925","37.0556746425425","40.945081675548","36.1365957827107","37.425131516206","35.9354772509909","34.9411049570388","32.1384456024165","30.4568304329556","29.345201713352","27.1195317802694","26.4614711470373","27.614242517659","24.1049180959398","24.5427801705814","23.8516654375521","","","","",
"Central African Republic","CAF","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8728159003531","94.1327771058429","94.4682948873323","94.2917245789254","93.6974730058702","93.5543504318051","92.2526216263256","92.4329191046629","89.5572574591704","86.068263554784","85.8919806067607","85.6749046854871","85.6749046854871","85.5312686919955","85.9689764335054","85.9836036268845","85.1435152604334","81.2148548438506","80.9396161957201","80.9414774222293","79.8106143056122","78.3746143693353","","","","","",
"Canada","CAN","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5656398702969","20.7795667111676","20.6556409269247","20.4455817151248","20.32336841594","20.3995454879237","20.4391641802149","20.3248214982727","20.2537949384002","20.6869303441099","20.520575437325","20.0170750942119","20.701616876018","20.284564768379","20.4533550175301","21.5059415279076","21.2286935374724","21.2078098523893","21.4080689489726","21.3663880796499","20.6560972863199","20.6911805749275","20.5987217759522","","","","",
"Central Europe and the Baltics","CEB","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7716979520549","4.13304329720042","4.67525061641902","6.49217597567761","6.92637044846594","7.18272217788114","7.77292875199552","8.43807350743703","8.86761105116469","9.09010584700819","9.29834957385971","9.11718407875932","9.4447768586721","9.57288227656016","10.1072549145441","10.2531797809543","10.1746224741662","10.4300913608585","11.2797409030424","12.7155121095488","13.4877704696988","13.6138524650987","14.564339670452","","","","",
"Switzerland","CHE","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7806973982936","17.2048251734912","17.0177045931026","18.1200240265507","18.4653335322538","17.8867912930842","16.8997934952548","17.6615144178426","17.234494791914","18.6006967407457","18.4248276330782","19.1536000981555","18.4601242237517","18.320772521154","18.3958525105042","19.0489061340558","18.4324967245504","19.7045637955418","19.9899912716058","20.5246885406934","21.2009065590052","21.3107078417636","22.6829471706078","","","","",
"Channel Islands","CHI","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0268714848451","37.2727743187684","38.6176632991073","35.770400672934","34.8176805302916","34.167534140248","32.2306616447877","29.9535636956533","29.74520242612","29.0542062371539","31.3615102671495","32.1460364320407","33.0692811615978","31.6138702058328","31.4339173393166","32.2202325026796","32.8539141356334","30.4090953825838","30.7730425973551","31.4647877825175","26.9673976150206","28.7220853776592","30.2726133007203","","","","",
"China","CHN","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5405073683709","32.7396278891858","32.3891256458452","31.1413073035828","30.6934874642879","29.1067047719689","29.6353401656725","29.712215087848","29.523387135329","30.3153110186765","29.1682486951031","29.2734076134381","28.5808692517031","26.0446176581144","23.3465644408899","21.8242821020292","20.7404210334568","19.9608721903316","20.0145831484584","19.7772173765689","19.0791252999497","18.0164825235789","18.362548391687","","","","",
"Cote d'Ivoire","CIV","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0451451486165","72.4576455539681","73.0938002808645","73.802532177784","74.1782648102444","73.4686885468365","72.5345805914878","70.8834254927605","72.0158217432538","60.965267623011","62.8588804237757","63.9280017984571","64.3786884815962","69.2533024924588","74.5955567198317","76.6070368233682","72.7949524671956","75.2496733129557","73.1351046454869","72.4249908769227","75.4242067587347","79.31484698331","74.3988993949229","","","","",
"Cameroon","CMR","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5931355013817","83.1895715444987","84.4345004970306","83.9366273452183","83.6094082292476","84.47742076301","84.9378306794469","84.5769505333591","84.3765733541423","86.1299104570934","84.4826191933495","85.1956242558743","84.7272293503226","84.7650726909253","84.9924071925814","85.7779938298393","85.4240336388753","80.7121020569158","80.7141252088346","79.0934678773147","78.6042373329337","78.441179507989","78.11013984318","","","","",
"Congo, Rep.","COG","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6989054525578","67.2543730458136","69.1369991946785","69.4999554093492","73.2603466284918","73.5234148559844","75.4096460190946","80.3105487731066","79.5684722743362","79.9005741700086","72.6933362276179","68.5533668037401","73.740150645982","66.4480818133803","65.6737109746694","64.8921975158979","61.2787419666","60.1622120168438","54.764097833708","52.8952386293123","50.1436378111612","49.544628062836","48.1863066589929","","","","",
"Colombia","COL","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2511920852641","37.0012261111514","33.2275356111545","33.2047855413025","33.9722384752458","33.6999009561671","33.7754005931054","25.8003451642573","25.9386801970089","29.1354663659609","28.0256569260296","27.2294944381321","28.786645375676","30.6858215053174","29.164608263188","28.7256195745181","28.9802242254499","29.6609305075387","28.9592408661047","29.5546086326913","27.9315336623273","26.4177417436926","26.2744366573836","","","","",
"Comoros","COM","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.9505089158303","73.6325550463358","74.4056425580698","75.1548528408643","81.9286318022924","82.4507997838858","67.6518501104947","66.4470747568125","56.0978973311365","55.4349933640033","53.5596988555631","52.8660156186508","53.3603064850683","51.9466040801467","52.0526163525755","52.4150549003373","50.6366429788104","51.0619209643905","50.9983629722011","51.7910887570109","50.2037933798067","46.8494501374422","","","","","",
"Cabo Verde","CPV","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1955465688786","39.8314985659314","39.7354635249167","41.4252934694648","41.2527208451079","40.9073241844393","37.1797011180596","37.6661736419362","35.6729991677399","33.1963827502029","32.6961570100014","31.8600528015946","31.7522546907416","42.7255730897046","42.855129186073","41.263924945156","41.6379614426991","42.8638727941136","40.8078785160633","41.5761608533879","27.6235505341869","21.2017319913292","","","","","",
"Costa Rica","CRI","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3954301152268","44.6955874886398","35.1157417405668","36.2811164037333","35.8219170895623","35.0696702535428","36.676671651031","33.5826903230319","28.8904966610502","29.9057403465573","32.9638520690931","32.123929593973","32.7704591569404","33.6886834744623","39.04892484978","40.565486757646","42.2648730387072","42.8579624323117","43.1303635478864","42.2682696896976","42.3126669438542","40.5023101876756","38.6240329941807","","","","",
"Caribbean small states","CSS","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9686532419575","10.93634628994","12.3644517257979","13.1574911495324","12.1425532606427","13.2438826830102","13.2668711368611","12.9773040560339","12.0921480898207","11.2746885805468","11.5461376345864","10.0661977972304","10.8365420045442","10.7415951387876","10.5575757335813","9.63357812699034","9.40810307398094","8.08321360487763","8.21162685675637","9.0762478510449","8.46895826369876","9.46118582263209","5.2394384460948","","","","",
"Cuba","CUB","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2939378821692","48.9633559670719","53.3172398115661","49.3539554931929","48.0738557675281","43.1735688970442","42.9608276167132","38.1622656757443","36.1750337126564","35.0445652840672","35.6629459494037","35.1258305155107","36.1565093814531","34.9495175478635","34.4756522907895","27.7844490352887","23.2112410377716","18.5416474923841","18.7076569166623","19.1576292914472","17.3018654319709","19.5278621003757","18.8740932571624","","","","",
"Curacao","CUW","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.495918964922901","0.365789733485309","0.34707837407113","0.334850837421637","0.723175530138861","3.35429813223588","3.35707686488695","3.29405899551671","3.26216043149985","3.22662800254644","3.09666225479468","3.04747278867481","3.17642021868451","3.25715918481323","3.30433120707234","3.3648504485049","3.51572700113054","4.35531045686998","5.49365100767614","5.97851476423182","6.3532230485388","7.41574686134132","8.36186119085652","","","","",
"Czech Republic","CZE","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.86228819208667","2.56202383537875","4.24352432607019","4.27916554073677","4.93832704038829","4.36328473450421","4.3858888637783","4.60986671249623","5.06040578711908","5.4347821790571","4.83910348860216","5.2932175678766","5.75647705549707","5.57277082750192","6.09069429653817","6.39173064706802","6.82725041119323","7.67556384416891","7.85703068941912","8.71084576069729","9.49242779015241","10.2369266855312","10.9261400017188","","","","",
"Germany","DEU","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07964991278278","1.97457700164316","2.04518352149454","2.09723017882083","2.24374130324217","2.29399982511104","2.23824002313388","2.80965062209886","3.02867624879091","3.24549135141051","3.68145701193655","3.88117775206552","4.39248339364624","5.04317606079083","5.81031549005128","6.75239994373385","7.74414209332183","9.38975984699233","8.57843653519567","9.61906315097294","10.6044945707376","11.5781786333815","12.3840800256717","","","","",
"Djibouti","DJI","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7649350548025","38.7278236129188","39.8392554437566","40.7643023305148","42.0672933026253","42.4218076665281","43.2981034095091","44.7290944642398","31.9614551938823","31.5054935597583","33.9327196018631","30.7143906404877","30.836482406918","31.4589007703801","32.1465059809164","33.2147559863273","32.5520007808102","32.3054709566545","33.1434498843727","33.3129716017076","34.4333386851789","34.4441895634032","","","","","",
"Dominica","DMA","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4877794926965","20.717595261706","20.6991132359023","18.7205415507792","14.9748158490014","23.8383089984498","32.7012878764849","21.1556576745138","14.4304959773695","14.0768086626616","11.2305878415586","9.29447368364837","13.3853456387679","10.9905245061618","12.4656189447222","10.935293834968","10.0162562269539","8.81440474548417","8.46618983494565","9.01165397509767","8.88422013371425","11.5508478042034","","","","","",
"Denmark","DNK","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.04715476613245","7.07516519755505","7.75058222383657","7.70535218159588","7.33580603179898","7.52278908800513","7.27042775863341","8.11695722025087","8.52622210659535","9.07698285147224","10.7456294930867","11.1305051211552","11.8718669529806","12.7252731191372","14.4559935041649","16.1396788060256","15.2853138302401","17.7163367042722","18.561323064836","19.3492555886752","21.2844587578086","23.952307126784","27.563600720041","","","","",
